apt_id,project,neighbourhood,cohort_month,apt_status,is_registered,is_subscriber,is_recurring,is_ondemand
1335,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,true,false,false,false
4144,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4142,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4142,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4141,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
898,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,true,false,false,false
1199,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4137,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4135,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
916,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4133,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
3113,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
3113,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4127,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4127,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4127,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4127,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4125,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4125,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4124,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4122,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4122,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
3071,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4121,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4120,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
2641,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4119,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4118,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4117,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4116,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4114,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,true,false,false,false
4114,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,true,false,false,false
4112,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4112,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4110,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4110,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4109,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4107,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4107,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4105,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4104,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4103,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4406,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4102,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4101,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4100,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4099,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4098,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4097,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4096,River Place,Hell's Kitchen Polygon,2025-03,CHURN,true,false,false,false
4095,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4094,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4093,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4092,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4091,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4090,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4089,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4012,River Place,Hell's Kitchen Polygon,2025-03,ON_DEMAND_SUBSCRIPTION,true,true,false,true
3968,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
3968,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
3713,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,true,false,false,false
4062,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4012,River Place,Hell's Kitchen Polygon,2025-03,ON_DEMAND_SUBSCRIPTION,true,true,false,true
2744,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4088,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4087,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4084,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4084,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4082,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4081,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4079,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4079,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4076,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4076,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4076,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4073,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4072,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4070,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4070,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4069,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4536,River Place,Hell's Kitchen Polygon,2025-03,ON_DEMAND_SUBSCRIPTION,false,true,false,true
4068,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4064,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4064,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4064,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4064,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4063,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4061,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4060,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4059,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4058,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4056,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4054,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4054,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4053,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4052,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4049,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4049,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4049,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4048,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4047,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4046,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4045,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4044,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4043,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4041,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4041,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4040,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
5270,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4039,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4037,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4034,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4033,River Place,Hell's Kitchen Polygon,2025-03,RECURRING_SUBSCRIPTION,true,true,true,false
4030,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4030,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4029,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4028,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4026,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4026,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4025,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4023,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4022,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4021,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4020,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4019,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4016,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4016,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4016,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4012,River Place,Hell's Kitchen Polygon,2025-03,ON_DEMAND_SUBSCRIPTION,true,true,false,true
4010,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4010,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4009,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4008,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4007,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4006,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,true,false,false,false
4005,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
3107,River Place,Hell's Kitchen Polygon,2025-03,TRIAL,true,false,false,false
4004,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4002,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4002,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4001,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4000,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
3999,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,true,false,false,false
3998,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
3997,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
5263,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
3994,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
3994,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
3992,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
3992,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
3975,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
3990,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,true,false,false,false
3990,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,true,false,false,false
3989,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
3988,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
1718,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,true,false,false,false
3985,River Place,Hell's Kitchen Polygon,2025-03,TRIAL,true,false,false,false
3985,River Place,Hell's Kitchen Polygon,2025-03,TRIAL,true,false,false,false
3983,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
3983,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
1246,River Place,Hell's Kitchen Polygon,2025-03,ON_DEMAND_SUBSCRIPTION,false,true,false,true
3980,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
3979,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
3978,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
3977,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
3976,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
3974,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,true,false,false,false
3973,River Place,Hell's Kitchen Polygon,2025-03,ON_DEMAND_SUBSCRIPTION,false,true,false,true
3971,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
2535,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,true,false,false,false
3965,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
3944,River Place,Hell's Kitchen Polygon,2025-03,TRIAL,false,false,false,false
3904,River Place,Hell's Kitchen Polygon,2025-03,CHURN,true,false,false,false
3896,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,true,false,false,false
3715,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
3616,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
3918,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4301,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,true,false,false,false
4152,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4155,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4150,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4314,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4404,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4315,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4315,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4318,River Place,Hell's Kitchen Polygon,2025-03,ON_DEMAND_SUBSCRIPTION,false,true,false,true
1334,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4319,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4399,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
1303,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,true,false,false,false
4320,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4321,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4322,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4323,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4324,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4325,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4325,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4327,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
2481,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4407,River Place,Hell's Kitchen Polygon,2025-03,RECURRING_SUBSCRIPTION,false,true,true,false
4328,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4409,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4410,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4330,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4411,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4412,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4398,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4330,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4332,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
585,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,true,false,false,false
4333,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4335,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4328,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4413,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
786,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,true,false,false,false
786,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,true,false,false,false
4251,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4336,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4337,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4339,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4340,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
2467,River Place,Hell's Kitchen Polygon,2025-03,WARM_LEAD,false,false,false,false
4340,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
786,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,true,false,false,false
786,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,true,false,false,false
4340,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4343,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4343,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4346,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4415,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4416,River Place,Hell's Kitchen Polygon,2025-03,RECURRING_SUBSCRIPTION,false,true,true,false
4346,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4348,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
1763,River Place,Hell's Kitchen Polygon,2025-03,TRIAL,true,false,false,false
1763,River Place,Hell's Kitchen Polygon,2025-03,TRIAL,true,false,false,false
513,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,true,false,false,false
513,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,true,false,false,false
4417,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4420,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4420,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4422,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4422,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4424,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4425,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4425,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4427,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4428,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4428,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
921,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
513,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,true,false,false,false
4430,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4431,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4431,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4433,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4434,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4435,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4436,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4437,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4437,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4439,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
2694,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4440,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4441,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4442,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4443,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4443,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4443,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
2427,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,true,false,false,false
4446,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4447,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4448,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4449,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4450,River Place,Hell's Kitchen Polygon,2025-03,TRIAL,true,false,false,false
4451,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4451,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4453,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4454,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4455,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4455,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4337,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4404,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4419,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4387,River Place,Hell's Kitchen Polygon,2025-03,RECURRING_SUBSCRIPTION,true,true,true,false
4458,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4458,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4460,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,true,false,false,false
4460,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,true,false,false,false
4462,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4462,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
3970,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4136,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4462,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4462,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4139,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4466,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4467,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4468,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4469,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4470,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4471,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4472,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4473,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4474,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
579,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,true,false,false,false
4475,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4353,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4476,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4477,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4478,River Place,Hell's Kitchen Polygon,2025-03,TRIAL,false,false,false,false
4479,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4479,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4481,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
1357,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,true,false,false,false
4482,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
590,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4483,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4083,River Place,Hell's Kitchen Polygon,2025-03,RECURRING_SUBSCRIPTION,true,true,true,false
4483,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4485,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4486,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4487,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4487,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4489,River Place,Hell's Kitchen Polygon,2025-03,ON_DEMAND_SUBSCRIPTION,false,true,false,true
4490,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4490,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4353,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4492,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4493,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
4494,River Place,Hell's Kitchen Polygon,2025-03,FREEMIUM,false,false,false,false
